objective/evaluation/accuracy_reward,objective/evaluation/accuracy_reward_std,objective/evaluation/format_reward,objective/evaluation/format_reward_std,objective/evaluation/total_reward,tokens/evaluation/prompt_length,tokens/evaluation/completion_length,tokens/evaluation/completion_length_std,tokens/evaluation/Wait_count,elapsed/evaluation_time,objective/training/accuracy_reward,objective/training/accuracy_reward_std,objective/training/format_reward,objective/training/format_reward_std,objective/training/total_reward,tokens/training/prompt_length,tokens/training/completion_length,tokens/training/completion_length_std,tokens/training/completion_length_max,tokens/training/completion_length_min,tokens/training/completion_length_max_ratio,tokens/training/completion_length_p99,tokens/training/Wait_count,elapsed/generation_time,elapsed/generation_episodes,elapsed/explore_epsilon,training/loss/pg,training/loss/total,training/loss/kl,training/kl,training/kl_std,elapsed/train_time,elapsed/policy_update,elapsed/reference_update,training/learning_rate,elapsed/step_time,step
0.6923828125,0.4617326557636261,0.00341796875,0.05173468962311745,0.69580078125,182.3212890625,285.7333984375,108.90935516357422,3.0,203.7782745361328,0.677734375,0.4675724506378174,0.16357421875,0.28372490406036377,0.84130859375,185.96875,294.6572265625,240.97996520996094,1200.0,15.0,0.0458984375,1200.0,1959.0,433.42718505859375,1024.0,0.8999999761581421,-0.00035638920962810516,-0.0003251563757658005,3.123637361568399e-05,0.0007809093222022057,0.0007000236655585468,205.91712951660156,8.0,0.0,9.999999974752427e-07,717.1118774414062,0
0.701171875,0.45796799659729004,0.23876953125,0.29885879158973694,0.93994140625,182.484375,293.41015625,242.1610870361328,1200.0,13.0,0.0439453125,1200.0,1998.0,417.9718933105469,2048.0,0.899777889251709,-0.0007543913088738918,-0.0005917665548622608,0.00016262344433926046,0.004065586254000664,0.003637249581515789,205.0058135986328,16.0,0.0,9.999999974752427e-07,636.829833984375,1
0.740234375,0.4387201964855194,0.31298828125,0.2769002616405487,1.05322265625,178.328125,243.677734375,188.4676513671875,1200.0,37.0,0.015625,1200.0,1363.0,311.7156677246094,3072.0,0.8991120457649231,-0.00045747379772365093,4.998943768441677e-05,0.000507460325025022,0.01268650870770216,0.008824910968542099,201.33212280273438,24.0,0.0,9.999999974752427e-07,550.6510009765625,2
0.783203125,0.4122644364833832,0.35107421875,0.2653661072254181,1.13427734375,177.921875,246.1787109375,188.7134246826172,1200.0,54.0,0.01953125,1200.0,3246.0,345.9738464355469,4096.0,0.8980028629302979,-0.00033267377875745296,0.0005816980265080929,0.0009143726783804595,0.022859318181872368,0.017513930797576904,200.74002075195312,32.0,0.0,9.999999974752427e-07,605.7003173828125,3
0.7470703125,0.43490341305732727,0.330078125,0.2881389260292053,1.0771484375,180.765625,256.2890625,211.89639282226562,1200.0,65.0,0.0263671875,1200.0,1158.0,306.97747802734375,5120.0,0.8964516520500183,1.179426908493042e-05,0.001281500793993473,0.0012697057100012898,0.0317426398396492,0.029350630939006805,202.57745361328125,40.0,0.0,9.999999974752427e-07,555.4951171875,4
0.8330078125,0.37315112352371216,0.3740234375,0.25255104899406433,1.20703125,179.21875,231.2900390625,172.57359313964844,1200.0,51.0,0.0146484375,1200.0,1923.0,283.1495056152344,6144.0,0.8944597244262695,8.800439536571503e-05,0.0013779094442725182,0.0012899059802293777,0.03224765509366989,0.026688579469919205,198.652099609375,48.0,0.0,9.999999974752427e-07,520.8206787109375,5
0.8134765625,0.38971883058547974,0.3759765625,0.2563924193382263,1.189453125,174.234375,214.47265625,175.09564208984375,1200.0,64.0,0.0166015625,1200.0,1025.0,276.3752746582031,7168.0,0.8920292258262634,-0.00010521430522203445,0.0016726739704608917,0.001777881640009582,0.04444704204797745,0.03365670517086983,196.6984405517578,56.0,0.0,9.999999974752427e-07,520.607666015625,6
0.7333984375,0.442398339509964,0.33251953125,0.2840275466442108,1.06591796875,180.265625,240.251953125,179.6796417236328,1200.0,63.0,0.01171875,1200.0,909.0,280.89776611328125,8192.0,0.889162540435791,0.0002016127109527588,0.0020129699259996414,0.0018113517435267568,0.04528379440307617,0.03346564248204231,196.99391174316406,64.0,0.0,9.999999974752427e-07,503.8812561035156,7
0.8388671875,0.36783304810523987,0.40234375,0.22596459090709686,1.2412109375,178.78125,202.7021484375,156.8909912109375,1200.0,57.0,0.0107421875,1195.63037109375,686.0,241.688232421875,9216.0,0.885862410068512,0.0002765422686934471,0.002009900286793709,0.0017333606956526637,0.04333401843905449,0.03786786273121834,195.40769958496094,72.0,0.0,9.999999974752427e-07,477.6055908203125,8
0.7861328125,0.4102345108985901,0.36669921875,0.2607501745223999,1.15283203125,179.8125,231.8251953125,177.98606872558594,1200.0,73.0,0.0068359375,1134.33056640625,731.0,250.99444580078125,10240.0,0.8821321725845337,0.0002774619497358799,0.0016358853317797184,0.001358421635814011,0.03396054357290268,0.029965128749608994,196.56227111816406,80.0,0.0,9.999999974752427e-07,489.1390075683594,9
0.796875,0.40252137184143066,0.361328125,0.2749008536338806,1.158203125,178.40625,238.1513671875,186.18173217773438,1200.0,54.0,0.017578125,1200.0,1880.0,284.95660400390625,11264.0,0.8779754042625427,-9.205378592014313e-05,0.001833692193031311,0.0019257415551692247,0.04814353957772255,0.05960516259074211,198.09744262695312,88.0,0.0,9.999999974752427e-07,536.9962158203125,10
0.8095703125,0.3928319215774536,0.37646484375,0.25036200881004333,1.18603515625,183.234375,237.7666015625,182.1826934814453,1200.0,69.0,0.013671875,1200.0,741.0,254.86624145507812,12288.0,0.8733963370323181,0.00027719628997147083,0.0018028448102995753,0.0015256513142958283,0.03814128041267395,0.04046309366822243,198.13623046875,96.0,0.0,9.999999974752427e-07,489.00750732421875,11
0.8525390625,0.3547380566596985,0.4052734375,0.21955148875713348,1.2578125,179.859375,221.3251953125,146.436767578125,1200.0,40.0,0.005859375,912.080078125,610.0,243.56570434570312,13312.0,0.8683993816375732,-7.61223491281271e-05,0.0015809065662324429,0.0016570279840379953,0.04142570495605469,0.04900043457746506,196.45252990722656,104.0,0.0,9.999999974752427e-07,453.87286376953125,12
0.7685546875,0.4219623804092407,0.36328125,0.24490781128406525,1.1318359375,183.796875,222.5390625,152.06634521484375,1200.0,63.0,0.0029296875,813.31005859375,912.0,245.8909912109375,14336.0,0.862989604473114,0.00037353415973484516,0.002079091500490904,0.001705557806417346,0.04263895004987717,0.03787051513791084,197.1300811767578,112.0,0.0,9.999999974752427e-07,480.98809814453125,13
0.759765625,0.4274344742298126,0.3564453125,0.250897616147995,1.1162109375,182.765625,242.205078125,173.140869140625,1200.0,53.0,0.009765625,1148.5810546875,993.0,262.2728271484375,15360.0,0.8571721911430359,5.805213004350662e-05,0.0022361548617482185,0.00217810133472085,0.05445253476500511,0.06098335236310959,199.38412475585938,120.0,0.0,9.999999974752427e-07,511.9615478515625,14
0.8232421875,0.38165003061294556,0.3896484375,0.21780535578727722,1.212890625,182.875,211.0888671875,123.80484771728516,1200.0,46.0,0.001953125,669.55029296875,861.0,221.45843505859375,16384.0,0.8509529232978821,0.00022953376173973083,0.0028043570928275585,0.002574818441644311,0.06437046080827713,0.07251419872045517,195.10496520996094,128.0,0.0,9.999999974752427e-07,471.28289794921875,15
0.84765625,0.3595293462276459,0.39990234375,0.2221594601869583,1.24755859375,182.671875,220.880859375,141.14120483398438,1200.0,62.0,0.0029296875,892.71044921875,524.0,248.15414428710938,17408.0,0.8443379998207092,0.0002621239982545376,0.0018123779445886612,0.001550251618027687,0.03875628858804703,0.03448396921157837,196.68905639648438,136.0,0.0,9.999999974752427e-07,483.39715576171875,16
0.8642578125,0.34268197417259216,0.41943359375,0.19299377501010895,1.28369140625,180.859375,194.3017578125,100.58381652832031,904.0,59.0,0.0009765625,619.0205078125,485.0,188.64254760742188,18432.0,0.8373339176177979,-2.0260922610759735e-05,0.001890944316983223,0.0019112059380859137,0.047780148684978485,0.04983336478471756,194.64222717285156,144.0,0.0,9.999999974752427e-07,401.01458740234375,17
